item_name,date,sale_units,stock_level,price,cost,stock_apple,stock_banana,stock_orange,stock_cucumber,stock_okra,stock_potato,stock_tomato,profit
Hearty Potato Curry,2018-04-13,66,65,388,232,9750,6500,4550,4875,1625,7800,5525,7812
Fruity Veggie Smoothie,2018-04-13,41,47,471,282,7050,4700,3290,3525,1175,5640,3995,6057
Spicy Veggie Stir-Fry,2018-04-13,52,55,484,290,8700,5800,4060,4350,1450,6960,4930,6896
Tropical Fruit Salad,2018-04-14,63,82,297,178,8550,5700,3990,4275,1425,6840,4845,4704
Garden Vegetable Medley,2018-04-14,71,83,288,172,8400,5600,3920,4200,1400,6720,4760,4480
Hearty Potato Curry,2018-04-14,94,108,388,232,11550,7700,5390,5775,1925,9240,6545,9296
Fruity Veggie Smoothie,2018-04-14,92,110,471,282,10950,7300,5110,5475,1825,8760,6205,10029
Spicy Veggie Stir-Fry,2018-04-14,97,114,484,290,11850,7900,5530,5925,1975,9480,6715,10486
Tropical Fruit Salad,2018-04-15,91,110,297,178,11250,7500,5250,5625,1875,9000,6375,6846
Garden Vegetable Medley,2018-04-15,84,104,288,172,10350,6900,4830,5175,1725,8280,5865,5988
Hearty Potato Curry,2018-04-15,60,67,388,232,7500,5000,3500,3750,1250,6000,4250,6248
Fruity Veggie Smoothie,2018-04-15,72,93,471,282,9600,6400,4480,4800,1600,7680,5440,7386
Spicy Veggie Stir-Fry,2018-04-15,50,65,484,290,6900,4600,3220,3450,1150,5520,3910,6020
Tropical Fruit Salad,2018-04-16,47,54,297,178,8100,5400,3780,4050,1350,6480,4590,3753
Garden Vegetable Medley,2018-04-16,57,61,288,172,9300,6200,4340,4650,1550,7440,5270,4312
Hearty Potato Curry,2018-04-16,58,65,388,232,9600,6400,4480,4800,1600,7680,5440,6492
Fruity Veggie Smoothie,2018-04-16,54,67,471,282,10050,6700,4690,5025,1675,8040,5695,7482
Spicy Veggie Stir-Fry,2018-04-16,47,58,484,290,8250,5500,3850,4125,1375,6600,4675,6314
Tropical Fruit Salad,2018-04-17,74,76,297,178,11700,7800,5460,5850,1950,9360,6630,6312
Garden Vegetable Medley,2018-04-17,49,49,288,172,7500,5000,3500,3750,1250,6000,4250,4648
Hearty Potato Curry,2018-04-17,61,71,388,232,10500,7000,4900,5250,1750,8400,5950,7428
Fruity Veggie Smoothie,2018-04-17,55,61,471,282,9300,6200,4340,4650,1550,7440,5270,7950
Spicy Veggie Stir-Fry,2018-04-17,58,67,484,290,9900,6600,4620,4950,1650,7920,5610,7480
Tropical Fruit Salad,2018-04-18,50,55,297,178,8550,5700,3990,4275,1425,6840,4845,4110
Garden Vegetable Medley,2018-04-18,64,72,288,172,10500,7000,4900,5250,1750,8400,5950,5528
Hearty Potato Curry,2018-04-18,78,76,388,232,11700,7800,5460,5850,1950,9360,6630,9064
Fruity Veggie Smoothie,2018-04-18,60,67,471,282,10050,6700,4690,5025,1675,8040,5695,7953
Spicy Veggie Stir-Fry,2018-04-18,40,51,484,290,7650,5100,3570,3825,1275,6120,4335,6022
Tropical Fruit Salad,2018-04-19,67,68,297,178,10350,6900,4830,5175,1725,8280,5865,5241
Garden Vegetable Medley,2018-04-19,67,73,288,172,11250,7500,5250,5625,1875,9000,6375,5244
Hearty Potato Curry,2018-04-19,74,80,388,232,12150,8100,5670,6075,2025,9720,6885,7592
Fruity Veggie Smoothie,2018-04-19,50,53,471,282,8100,5400,3780,4050,1350,6480,4590,6438
Spicy Veggie Stir-Fry,2018-04-19,58,63,484,290,9150,6100,4270,4575,1525,7320,5185,6994
Tropical Fruit Salad,2018-04-20,44,49,297,178,7200,4800,3360,3600,1200,5760,4080,4227
Garden Vegetable Medley,2018-04-20,48,47,288,172,6900,4600,3220,3450,1150,5520,3910,3896
Hearty Potato Curry,2018-04-20,65,66,388,232,10200,6800,4760,5100,1700,8160,5780,6340
Fruity Veggie Smoothie,2018-04-20,74,78,471,282,11250,7500,5250,5625,1875,9000,6375,10407
Spicy Veggie Stir-Fry,2018-04-20,49,55,484,290,8100,5400,3780,4050,1350,6480,4590,6604
Tropical Fruit Salad,2018-04-21,51,65,297,178,7050,4700,3290,3525,1175,5640,3995,4108
Garden Vegetable Medley,2018-04-21,65,78,288,172,7650,5100,3570,3825,1275,6120,4335,4764
Hearty Potato Curry,2018-04-21,66,77,388,232,8250,5500,3850,4125,1375,6600,4675,5088
Fruity Veggie Smoothie,2018-04-21,92,106,471,282,11400,7600,5320,5700,1900,9120,6460,11067
Spicy Veggie Stir-Fry,2018-04-21,82,99,484,290,10350,6900,4830,5175,1725,8280,5865,9030
Tropical Fruit Salad,2018-04-22,95,118,297,178,12300,8200,5740,6150,2050,9840,6970,5897
Garden Vegetable Medley,2018-04-22,75,83,288,172,9150,6100,4270,4575,1525,7320,5185,5348
Hearty Potato Curry,2018-04-22,70,99,388,232,9900,6600,4620,4950,1650,7920,5610,6028
Fruity Veggie Smoothie,2018-04-22,60,69,471,282,7050,4700,3290,3525,1175,5640,3995,6999
Spicy Veggie Stir-Fry,2018-04-22,74,99,484,290,9450,6300,4410,4725,1575,7560,5355,9318
Tropical Fruit Salad,2018-04-23,57,63,297,178,9600,6400,4480,4800,1600,7680,5440,4646
Garden Vegetable Medley,2018-04-23,42,47,288,172,7200,4800,3360,3600,1200,5760,4080,3264
Hearty Potato Curry,2018-04-23,43,48,388,232,6900,4600,3220,3450,1150,5520,3910,4848
Fruity Veggie Smoothie,2018-04-23,42,45,471,282,6900,4600,3220,3450,1150,5520,3910,6810
Spicy Veggie Stir-Fry,2018-04-23,49,51,484,290,7500,5000,3500,3750,1250,6000,4250,7280
Tropical Fruit Salad,2018-04-24,66,68,297,178,10200,6800,4760,5100,1700,8160,5780,6310
Garden Vegetable Medley,2018-04-24,67,75,288,172,11700,7800,5460,5850,1950,9360,6630,5592
Hearty Potato Curry,2018-04-24,54,59,388,232,9000,6000,4200,4500,1500,7200,5100,5868
Fruity Veggie Smoothie,2018-04-24,65,66,471,282,10200,6800,4760,5100,1700,8160,5780,9555
Spicy Veggie Stir-Fry,2018-04-24,58,68,484,290,9900,6600,4620,4950,1650,7920,5610,7480
Tropical Fruit Salad,2018-04-25,68,73,297,178,11250,7500,5250,5625,1875,9000,6375,5361
Garden Vegetable Medley,2018-04-25,41,50,288,172,7200,4800,3360,3600,1200,5760,4080,3552
Hearty Potato Curry,2018-04-25,78,75,388,232,11700,7800,5460,5850,1950,9360,6630,9064
Fruity Veggie Smoothie,2018-04-25,58,55,471,282,7950,5300,3710,3975,1325,6360,4505,8133
Spicy Veggie Stir-Fry,2018-04-25,48,49,484,290,7650,5100,3570,3825,1275,6120,4335,6990
Tropical Fruit Salad,2018-04-26,52,58,297,178,8400,5600,3920,4200,1400,6720,4760,4585
Garden Vegetable Medley,2018-04-26,71,77,288,172,11700,7800,5460,5850,1950,9360,6630,5880
Hearty Potato Curry,2018-04-26,43,49,388,232,7050,4700,3290,3525,1175,5640,3995,5392
Fruity Veggie Smoothie,2018-04-26,44,51,471,282,7350,4900,3430,3675,1225,5880,4165,5493
Spicy Veggie Stir-Fry,2018-04-26,48,55,484,290,7650,5100,3570,3825,1275,6120,4335,6506
Tropical Fruit Salad,2018-04-27,55,56,297,178,8550,5700,3990,4275,1425,6840,4845,4110
Garden Vegetable Medley,2018-04-27,62,65,288,172,9900,6600,4620,4950,1650,7920,5610,5352
Hearty Potato Curry,2018-04-27,64,69,388,232,10200,6800,4760,5100,1700,8160,5780,7504
Fruity Veggie Smoothie,2018-04-27,54,54,471,282,8250,5500,3850,4125,1375,6600,4675,7098
Spicy Veggie Stir-Fry,2018-04-27,60,60,484,290,9450,6300,4410,4725,1575,7560,5355,8834
Tropical Fruit Salad,2018-04-28,87,116,297,178,11850,7900,5530,5925,1975,9480,6715,5540
Garden Vegetable Medley,2018-04-28,74,94,288,172,9450,6300,4410,4725,1575,7560,5355,5292
Hearty Potato Curry,2018-04-28,74,96,388,232,10200,6800,4760,5100,1700,8160,5780,6728
Fruity Veggie Smoothie,2018-04-28,66,88,471,282,8700,5800,4060,4350,1450,6960,4930,8136
Spicy Veggie Stir-Fry,2018-04-28,51,72,484,290,7350,4900,3430,3675,1225,5880,4165,6118
Tropical Fruit Salad,2018-04-29,56,71,297,178,7200,4800,3360,3600,1200,5760,4080,3930
Garden Vegetable Medley,2018-04-29,62,71,288,172,7350,4900,3430,3675,1225,5880,4165,4244
Hearty Potato Curry,2018-04-29,77,90,388,232,9600,6400,4480,4800,1600,7680,5440,6880
Fruity Veggie Smoothie,2018-04-29,74,95,471,282,10050,6700,4690,5025,1675,8040,5695,7482
Spicy Veggie Stir-Fry,2018-04-29,61,79,484,290,8850,5900,4130,4425,1475,7080,5015,7574
Tropical Fruit Salad,2018-04-30,81,95,297,178,9600,6400,4480,4800,1600,7680,5440,5537
Garden Vegetable Medley,2018-04-30,67,75,288,172,8100,5400,3780,4050,1350,6480,4590,4536
Hearty Potato Curry,2018-04-30,64,84,388,232,8250,5500,3850,4125,1375,6600,4675,5864
Fruity Veggie Smoothie,2018-04-30,55,78,471,282,7500,5000,3500,3750,1250,6000,4250,6153
Spicy Veggie Stir-Fry,2018-04-30,56,63,484,290,6900,4600,3220,3450,1150,5520,3910,6504
Tropical Fruit Salad,2018-05-01,50,58,300,180,8550,5700,3990,4275,1425,6840,4845,4140
Garden Vegetable Medley,2018-05-01,50,56,291,174,8400,5600,3920,4200,1400,6720,4760,4224
Hearty Potato Curry,2018-05-01,62,66,392,235,10050,6700,4690,5025,1675,8040,5695,7775
Fruity Veggie Smoothie,2018-05-01,63,66,476,285,10050,6700,4690,5025,1675,8040,5695,7561
Spicy Veggie Stir-Fry,2018-05-01,79,82,488,292,11550,7700,5390,5775,1925,9240,6545,11188
Tropical Fruit Salad,2018-05-02,59,63,300,180,9750,6500,4550,4875,1625,7800,5525,6000
Garden Vegetable Medley,2018-05-02,63,64,291,174,9300,6200,4340,4650,1550,7440,5270,5217
Hearty Potato Curry,2018-05-02,71,72,392,235,10650,7100,4970,5325,1775,8520,6035,8403
Fruity Veggie Smoothie,2018-05-02,74,78,476,285,11550,7700,5390,5775,1925,9240,6545,10423
Spicy Veggie Stir-Fry,2018-05-02,44,47,488,292,7050,4700,3290,3525,1175,5640,3995,7260
Tropical Fruit Salad,2018-05-03,58,57,300,180,8700,5800,4060,4350,1450,6960,4930,4860
Garden Vegetable Medley,2018-05-03,63,68,291,174,9750,6500,4550,4875,1625,7800,5525,5568
Hearty Potato Curry,2018-05-03,60,58,392,235,9000,6000,4200,4500,1500,7200,5100,6676
Fruity Veggie Smoothie,2018-05-03,50,60,476,285,8550,5700,3990,4275,1425,6840,4845,6603
Spicy Veggie Stir-Fry,2018-05-03,59,63,488,292,9000,6000,4200,4500,1500,7200,5100,8344
Tropical Fruit Salad,2018-05-04,45,46,300,180,6900,4600,3220,3450,1150,5520,3910,3720
Garden Vegetable Medley,2018-05-04,63,67,291,174,9600,6400,4480,4800,1600,7680,5440,5160
Hearty Potato Curry,2018-05-04,49,51,392,235,7800,5200,3640,3900,1300,6240,4420,5028
Fruity Veggie Smoothie,2018-05-04,51,53,476,285,8100,5400,3780,4050,1350,6480,4590,6030
Spicy Veggie Stir-Fry,2018-05-04,68,72,488,292,10350,6900,4830,5175,1725,8280,5865,9620
Tropical Fruit Salad,2018-05-05,70,86,300,180,9300,6200,4340,4650,1550,7440,5270,4440
Garden Vegetable Medley,2018-05-05,64,80,291,174,8400,5600,3920,4200,1400,6720,4760,4224
Hearty Potato Curry,2018-05-05,82,99,392,235,9750,6500,4550,4875,1625,7800,5525,7069
Fruity Veggie Smoothie,2018-05-05,92,108,476,285,10950,7300,5110,5475,1825,8760,6205,8231
Spicy Veggie Stir-Fry,2018-05-05,77,88,488,292,8850,5900,4130,4425,1475,7080,5015,8148
Tropical Fruit Salad,2018-05-06,58,69,300,180,7200,4800,3360,3600,1200,5760,4080,3960
Garden Vegetable Medley,2018-05-06,71,84,291,174,8850,5900,4130,4425,1475,7080,5015,5448
Hearty Potato Curry,2018-05-06,91,105,392,235,11400,7600,5320,5700,1900,9120,6460,8796
Fruity Veggie Smoothie,2018-05-06,67,82,476,285,8400,5600,3920,4200,1400,6720,4760,6888
Spicy Veggie Stir-Fry,2018-05-06,95,116,488,292,11550,7700,5390,5775,1925,9240,6545,10700
Tropical Fruit Salad,2018-05-07,69,71,300,180,10650,7100,4970,5325,1775,8520,6035,6420
Garden Vegetable Medley,2018-05-07,48,50,291,174,7650,5100,3570,3825,1275,6120,4335,3930
Hearty Potato Curry,2018-05-07,52,56,392,235,8700,5800,4060,4350,1450,6960,4930,6754
Fruity Veggie Smoothie,2018-05-07,58,56,476,285,8700,5800,4060,4350,1450,6960,4930,6794
Spicy Veggie Stir-Fry,2018-05-07,62,72,488,292,10350,6900,4830,5175,1725,8280,5865,8156
Tropical Fruit Salad,2018-05-08,57,61,300,180,9300,6200,4340,4650,1550,7440,5270,4440
Garden Vegetable Medley,2018-05-08,48,48,291,174,6900,4600,3220,3450,1150,5520,3910,4218
Hearty Potato Curry,2018-05-08,73,80,392,235,12450,8300,5810,6225,2075,9960,7055,7935
Fruity Veggie Smoothie,2018-05-08,53,54,476,285,8550,5700,3990,4275,1425,6840,4845,6603
Spicy Veggie Stir-Fry,2018-05-08,49,53,488,292,7800,5200,3640,3900,1300,6240,4420,7264
Tropical Fruit Salad,2018-05-09,61,66,300,180,9900,6600,4620,4950,1650,7920,5610,6120
Garden Vegetable Medley,2018-05-09,65,79,291,174,11250,7500,5250,5625,1875,9000,6375,5283
Hearty Potato Curry,2018-05-09,60,63,392,235,9600,6400,4480,4800,1600,7680,5440,6520
Fruity Veggie Smoothie,2018-05-09,64,64,476,285,10050,6700,4690,5025,1675,8040,5695,9465
Spicy Veggie Stir-Fry,2018-05-09,60,68,488,292,10200,6800,4760,5100,1700,8160,5780,8936
Tropical Fruit Salad,2018-05-10,48,43,300,180,6750,4500,3150,3375,1125,5400,3825,3900
Garden Vegetable Medley,2018-05-10,82,80,291,174,11850,7900,5530,5925,1975,9480,6715,6624
Hearty Potato Curry,2018-05-10,63,65,392,235,9450,6300,4410,4725,1575,7560,5355,6755
Fruity Veggie Smoothie,2018-05-10,65,74,476,285,10350,6900,4830,5175,1725,8280,5865,9371
Spicy Veggie Stir-Fry,2018-05-10,68,70,488,292,10500,7000,4900,5250,1750,8400,5950,9328
Tropical Fruit Salad,2018-05-11,59,59,300,180,9000,6000,4200,4500,1500,7200,5100,5100
Garden Vegetable Medley,2018-05-11,58,66,291,174,10050,6700,4690,5025,1675,8040,5695,5220
Hearty Potato Curry,2018-05-11,52,61,392,235,9150,6100,4270,4575,1525,7320,5185,6049
Fruity Veggie Smoothie,2018-05-11,58,63,476,285,9300,6200,4340,4650,1550,7440,5270,8034
Spicy Veggie Stir-Fry,2018-05-11,68,68,488,292,10350,6900,4830,5175,1725,8280,5865,10596
Tropical Fruit Salad,2018-05-12,61,72,300,180,7350,4900,3430,3675,1225,5880,4165,4080
Garden Vegetable Medley,2018-05-12,84,118,291,174,11400,7600,5320,5700,1900,9120,6460,5982
Hearty Potato Curry,2018-05-12,83,106,392,235,10800,7200,5040,5400,1800,8640,6120,6992
Fruity Veggie Smoothie,2018-05-12,93,98,476,285,11100,7400,5180,5550,1850,8880,6290,9850
Spicy Veggie Stir-Fry,2018-05-12,97,106,488,292,10950,7300,5110,5475,1825,8760,6205,10892
Tropical Fruit Salad,2018-05-13,80,101,300,180,10500,7000,4900,5250,1750,8400,5950,5400
Garden Vegetable Medley,2018-05-13,56,72,291,174,7350,4900,3430,3675,1225,5880,4165,3696
Hearty Potato Curry,2018-05-13,63,85,392,235,8700,5800,4060,4350,1450,6960,4930,5578
Fruity Veggie Smoothie,2018-05-13,56,71,476,285,7350,4900,3430,3675,1225,5880,4165,6027
Spicy Veggie Stir-Fry,2018-05-13,90,106,488,292,10950,7300,5110,5475,1825,8760,6205,11380
Tropical Fruit Salad,2018-05-14,74,70,300,180,10800,7200,5040,5400,1800,8640,6120,6840
Garden Vegetable Medley,2018-05-14,53,52,291,174,7800,5200,3640,3900,1300,6240,4420,4920
Hearty Potato Curry,2018-05-14,60,62,392,235,8850,5900,4130,4425,1475,7080,5015,6519
Fruity Veggie Smoothie,2018-05-14,49,50,476,285,7500,5000,3500,3750,1250,6000,4250,5742
Spicy Veggie Stir-Fry,2018-05-14,48,48,488,292,7350,4900,3430,3675,1225,5880,4165,6676
Tropical Fruit Salad,2018-05-15,47,52,300,180,7800,5200,3640,3900,1300,6240,4420,5040
Garden Vegetable Medley,2018-05-15,46,50,291,174,7650,5100,3570,3825,1275,6120,4335,4512
Hearty Potato Curry,2018-05-15,69,67,392,235,10050,6700,4690,5025,1675,8040,5695,7383
Fruity Veggie Smoothie,2018-05-15,70,77,476,285,11550,7700,5390,5775,1925,9240,6545,10423
Spicy Veggie Stir-Fry,2018-05-15,69,68,488,292,10050,6700,4690,5025,1675,8040,5695,9228
Tropical Fruit Salad,2018-05-16,55,56,300,180,8250,5500,3850,4125,1375,6600,4675,5100
Garden Vegetable Medley,2018-05-16,70,73,291,174,10950,7300,5110,5475,1825,8760,6205,6213
Hearty Potato Curry,2018-05-16,56,57,392,235,8850,5900,4130,4425,1475,7080,5015,6127
Fruity Veggie Smoothie,2018-05-16,62,72,476,285,10500,7000,4900,5250,1750,8400,5950,10038
Spicy Veggie Stir-Fry,2018-05-16,68,65,488,292,9300,6200,4340,4650,1550,7440,5270,9224
Tropical Fruit Salad,2018-05-17,70,76,300,180,10950,7300,5110,5475,1825,8760,6205,6060
Garden Vegetable Medley,2018-05-17,75,89,291,174,12450,8300,5810,6225,2075,9960,7055,5928
Hearty Potato Curry,2018-05-17,60,66,392,235,9600,6400,4480,4800,1600,7680,5440,6128
Fruity Veggie Smoothie,2018-05-17,44,49,476,285,7050,4700,3290,3525,1175,5640,3995,5645
Spicy Veggie Stir-Fry,2018-05-17,47,48,488,292,7050,4700,3290,3525,1175,5640,3995,6772
Tropical Fruit Salad,2018-05-18,50,48,300,180,7200,4800,3360,3600,1200,5760,4080,4560
Garden Vegetable Medley,2018-05-18,57,62,291,174,9150,6100,4270,4575,1525,7320,5185,4518
Hearty Potato Curry,2018-05-18,50,57,392,235,8550,5700,3990,4275,1425,6840,4845,5813
Fruity Veggie Smoothie,2018-05-18,45,48,476,285,7050,4700,3290,3525,1175,5640,3995,5645
Spicy Veggie Stir-Fry,2018-05-18,61,66,488,292,9750,6500,4550,4875,1625,7800,5525,8348
Tropical Fruit Salad,2018-05-19,79,106,300,180,10800,7200,5040,5400,1800,8640,6120,5940
Garden Vegetable Medley,2018-05-19,75,90,291,174,9450,6300,4410,4725,1575,7560,5355,5625
Hearty Potato Curry,2018-05-19,65,84,392,235,8550,5700,3990,4275,1425,6840,4845,6597
Fruity Veggie Smoothie,2018-05-19,85,95,476,285,10050,6700,4690,5025,1675,8040,5695,8037
Spicy Veggie Stir-Fry,2018-05-19,68,79,488,292,8400,5600,3920,4200,1400,6720,4760,7560
Tropical Fruit Salad,2018-05-20,69,76,300,180,7950,5300,3710,3975,1325,6360,4505,4260
Garden Vegetable Medley,2018-05-20,86,94,291,174,9750,6500,4550,4875,1625,7800,5525,5859
Hearty Potato Curry,2018-05-20,101,112,392,235,11700,7800,5460,5850,1950,9360,6630,8718
Fruity Veggie Smoothie,2018-05-20,64,61,476,285,6900,4600,3220,3450,1150,5520,3910,6882
Spicy Veggie Stir-Fry,2018-05-20,70,95,488,292,9000,6000,4200,4500,1500,7200,5100,9320
Tropical Fruit Salad,2018-05-21,71,78,300,180,11250,7500,5250,5625,1875,9000,6375,5400
Garden Vegetable Medley,2018-05-21,65,66,291,174,10050,6700,4690,5025,1675,8040,5695,5220
Hearty Potato Curry,2018-05-21,62,56,392,235,9150,6100,4270,4575,1525,7320,5185,7617
Fruity Veggie Smoothie,2018-05-21,58,62,476,285,9450,6300,4410,4725,1575,7560,5355,9653
Spicy Veggie Stir-Fry,2018-05-21,68,75,488,292,11250,7500,5250,5625,1875,9000,6375,9820
Tropical Fruit Salad,2018-05-22,46,48,300,180,7200,4800,3360,3600,1200,5760,4080,3660
Garden Vegetable Medley,2018-05-22,61,59,291,174,9450,6300,4410,4725,1575,7560,5355,5334
Hearty Potato Curry,2018-05-22,44,42,392,235,6600,4400,3080,3300,1100,5280,3740,5340
Fruity Veggie Smoothie,2018-05-22,75,78,476,285,11400,7600,5320,5700,1900,9120,6460,9280
Spicy Veggie Stir-Fry,2018-05-22,65,66,488,292,10350,6900,4830,5175,1725,8280,5865,8644
Tropical Fruit Salad,2018-05-23,48,49,300,180,7350,4900,3430,3675,1225,5880,4165,4080
Garden Vegetable Medley,2018-05-23,60,59,291,174,8850,5900,4130,4425,1475,7080,5015,5157
Hearty Potato Curry,2018-05-23,69,81,392,235,12150,8100,5670,6075,2025,9720,6885,7621
Fruity Veggie Smoothie,2018-05-23,58,58,476,285,8550,5700,3990,4275,1425,6840,4845,8031
Spicy Veggie Stir-Fry,2018-05-23,60,60,488,292,9000,6000,4200,4500,1500,7200,5100,9320
Tropical Fruit Salad,2018-05-24,70,80,300,180,12000,8000,5600,6000,2000,9600,6800,6000
Garden Vegetable Medley,2018-05-24,68,77,291,174,11250,7500,5250,5625,1875,9000,6375,6156
Hearty Potato Curry,2018-05-24,68,69,392,235,10500,7000,4900,5250,1750,8400,5950,7462
Fruity Veggie Smoothie,2018-05-24,52,56,476,285,8400,5600,3920,4200,1400,6720,4760,8316
Spicy Veggie Stir-Fry,2018-05-24,77,73,488,292,11700,7800,5460,5850,1950,9360,6630,11384
Tropical Fruit Salad,2018-05-25,46,47,300,180,7200,4800,3360,3600,1200,5760,4080,3660
Garden Vegetable Medley,2018-05-25,55,54,291,174,8100,5400,3780,4050,1350,6480,4590,4863
Hearty Potato Curry,2018-05-25,57,69,392,235,10050,6700,4690,5025,1675,8040,5695,7383
Fruity Veggie Smoothie,2018-05-25,47,50,476,285,7650,5100,3570,3825,1275,6120,4335,5933
Spicy Veggie Stir-Fry,2018-05-25,53,53,488,292,8100,5400,3780,4050,1350,6480,4590,7656
Tropical Fruit Salad,2018-05-26,67,81,300,180,8250,5500,3850,4125,1375,6600,4675,4200
Garden Vegetable Medley,2018-05-26,58,70,291,174,7200,4800,3360,3600,1200,5760,4080,4161
Hearty Potato Curry,2018-05-26,89,111,392,235,12150,8100,5670,6075,2025,9720,6885,8405
Fruity Veggie Smoothie,2018-05-26,85,107,476,285,12000,8000,5600,6000,2000,9600,6800,9568
Spicy Veggie Stir-Fry,2018-05-26,104,119,488,292,12300,8200,5740,6150,2050,9840,6970,9728
Tropical Fruit Salad,2018-05-27,52,64,300,180,6900,4600,3220,3450,1150,5520,3910,4320
Garden Vegetable Medley,2018-05-27,87,109,291,174,11400,7600,5320,5700,1900,9120,6460,5400
Hearty Potato Curry,2018-05-27,57,75,392,235,7650,5100,3570,3825,1275,6120,4335,5655
Fruity Veggie Smoothie,2018-05-27,85,103,476,285,10350,6900,4830,5175,1725,8280,5865,7943
Spicy Veggie Stir-Fry,2018-05-27,58,69,488,292,7200,4800,3360,3600,1200,5760,4080,6480
Tropical Fruit Salad,2018-05-28,58,58,300,180,8700,5800,4060,4350,1450,6960,4930,5460
Garden Vegetable Medley,2018-05-28,56,62,291,174,9000,6000,4200,4500,1500,7200,5100,5274
Hearty Potato Curry,2018-05-28,61,57,392,235,8850,5900,4130,4425,1475,7080,5015,6911
Fruity Veggie Smoothie,2018-05-28,73,78,476,285,12000,8000,5600,6000,2000,9600,6800,9568
Spicy Veggie Stir-Fry,2018-05-28,69,69,488,292,10200,6800,4760,5100,1700,8160,5780,9912
Tropical Fruit Salad,2018-05-29,74,80,300,180,11700,7800,5460,5850,1950,9360,6630,6960
Garden Vegetable Medley,2018-05-29,77,81,291,174,12150,8100,5670,6075,2025,9720,6885,6276
Hearty Potato Curry,2018-05-29,60,61,392,235,9150,6100,4270,4575,1525,7320,5185,7617
Fruity Veggie Smoothie,2018-05-29,66,65,476,285,9750,6500,4550,4875,1625,7800,5525,8131
Spicy Veggie Stir-Fry,2018-05-29,52,60,488,292,8700,5800,4060,4350,1450,6960,4930,8440
Tropical Fruit Salad,2018-05-30,64,70,300,180,10200,6800,4760,5100,1700,8160,5780,4860
Garden Vegetable Medley,2018-05-30,47,49,291,174,7500,5000,3500,3750,1250,6000,4250,4395
Hearty Potato Curry,2018-05-30,65,58,392,235,9150,6100,4270,4575,1525,7320,5185,6441
Fruity Veggie Smoothie,2018-05-30,65,66,476,285,10050,6700,4690,5025,1675,8040,5695,9941
Spicy Veggie Stir-Fry,2018-05-30,58,65,488,292,9900,6600,4620,4950,1650,7920,5610,7568
Tropical Fruit Salad,2018-05-31,79,71,300,180,10800,7200,5040,5400,1800,8640,6120,6840
Garden Vegetable Medley,2018-05-31,76,84,291,174,12300,8200,5740,6150,2050,9840,6970,6102
Hearty Potato Curry,2018-05-31,44,46,392,235,7050,4700,3290,3525,1175,5640,3995,5419
Fruity Veggie Smoothie,2018-05-31,77,69,476,285,10500,7000,4900,5250,1750,8400,5950,10514
Spicy Veggie Stir-Fry,2018-05-31,51,54,488,292,7950,5300,3710,3975,1325,6360,4505,6972
Tropical Fruit Salad,2018-06-01,48,49,303,181,7650,5100,3570,3825,1275,6120,4335,3798
Garden Vegetable Medley,2018-06-01,53,48,294,176,7350,4900,3430,3675,1225,5880,4165,4312
Hearty Potato Curry,2018-06-01,71,70,396,237,10650,7100,4970,5325,1775,8520,6035,8913
Fruity Veggie Smoothie,2018-06-01,60,57,481,288,9000,6000,4200,4500,1500,7200,5100,7732
Spicy Veggie Stir-Fry,2018-06-01,74,73,493,295,11100,7400,5180,5550,1850,8880,6290,10708
