item_name,date,sale_units,stock_level,price,cost,stock_apple,stock_banana,stock_orange,stock_cucumber,stock_okra,stock_potato,stock_tomato,profit
Tropical Fruit Salad,2017-05-25,47,51,268,160,7650,5100,3570,3825,1275,6120,4335,4436
Garden Vegetable Medley,2017-05-25,52,58,260,156,8700,5800,4060,4350,1450,6960,4930,4472
Hearty Potato Curry,2017-05-25,63,71,350,210,10650,7100,4970,5325,1775,8520,6035,7140
Fruity Veggie Smoothie,2017-05-25,64,76,423,253,11400,7600,5320,5700,1900,9120,6460,7844
Spicy Veggie Stir-Fry,2017-05-25,48,54,433,259,8100,5400,3780,4050,1350,6480,4590,6798
Tropical Fruit Salad,2017-05-26,62,68,268,160,10200,6800,4760,5100,1700,8160,5780,5736
Garden Vegetable Medley,2017-05-26,54,59,260,156,8850,5900,4130,4425,1475,7080,5015,4836
Hearty Potato Curry,2017-05-26,67,75,350,210,11250,7500,5250,5625,1875,9000,6375,7700
Fruity Veggie Smoothie,2017-05-26,47,56,423,253,8400,5600,3920,4200,1400,6720,4760,5713
Spicy Veggie Stir-Fry,2017-05-26,66,78,433,259,11700,7800,5460,5850,1950,9360,6630,8376
Tropical Fruit Salad,2017-05-27,63,70,268,160,10500,7000,4900,5250,1750,8400,5950,5684
Garden Vegetable Medley,2017-05-27,55,60,260,156,9000,6000,4200,4500,1500,7200,5100,4940
Hearty Potato Curry,2017-05-27,62,70,350,210,10500,7000,4900,5250,1750,8400,5950,7000
Fruity Veggie Smoothie,2017-05-27,42,48,423,253,7200,4800,3360,3600,1200,5760,4080,5622
Spicy Veggie Stir-Fry,2017-05-27,47,53,433,259,7950,5300,3710,3975,1325,6360,4505,6624
Tropical Fruit Salad,2017-05-28,61,72,268,160,10800,7200,5040,5400,1800,8640,6120,4828
Garden Vegetable Medley,2017-05-28,52,61,260,156,9150,6100,4270,4575,1525,7320,5185,4004
Hearty Potato Curry,2017-05-28,57,62,350,210,9300,6200,4340,4650,1550,7440,5270,6930
Fruity Veggie Smoothie,2017-05-28,68,74,423,253,11100,7400,5180,5550,1850,8880,6290,10042
Spicy Veggie Stir-Fry,2017-05-28,64,70,433,259,10500,7000,4900,5250,1750,8400,5950,9582
Tropical Fruit Salad,2017-05-29,44,51,268,160,7650,5100,3570,3825,1275,6120,4335,3632
Garden Vegetable Medley,2017-05-29,66,77,260,156,11550,7700,5390,5775,1925,9240,6545,5148
Hearty Potato Curry,2017-05-29,55,62,350,210,9300,6200,4340,4650,1550,7440,5270,6230
Fruity Veggie Smoothie,2017-05-29,42,49,423,253,7350,4900,3430,3675,1225,5880,4165,5369
Spicy Veggie Stir-Fry,2017-05-29,41,47,433,259,7050,4700,3290,3525,1175,5640,3995,5580
Tropical Fruit Salad,2017-05-30,70,81,268,160,12150,8100,5670,6075,2025,9720,6885,5800
Garden Vegetable Medley,2017-05-30,60,66,260,156,9900,6600,4620,4950,1650,7920,5610,5304
Hearty Potato Curry,2017-05-30,68,79,350,210,11850,7900,5530,5925,1975,9480,6715,7210
Fruity Veggie Smoothie,2017-05-30,61,69,423,253,10350,6900,4830,5175,1725,8280,5865,8346
Spicy Veggie Stir-Fry,2017-05-30,44,51,433,259,7650,5100,3570,3825,1275,6120,4335,5843
Tropical Fruit Salad,2017-05-31,44,51,268,160,7650,5100,3570,3825,1275,6120,4335,3632
Garden Vegetable Medley,2017-05-31,51,57,260,156,8550,5700,3990,4275,1425,6840,4845,4368
Hearty Potato Curry,2017-05-31,62,73,350,210,10950,7300,5110,5475,1825,8760,6205,6370
Fruity Veggie Smoothie,2017-05-31,43,47,423,253,7050,4700,3290,3525,1175,5640,3995,6298
Spicy Veggie Stir-Fry,2017-05-31,62,73,433,259,10950,7300,5110,5475,1825,8760,6205,7939
Tropical Fruit Salad,2017-06-01,57,62,270,162,9300,6200,4340,4650,1550,7440,5270,5346
Garden Vegetable Medley,2017-06-01,46,50,262,157,7500,5000,3500,3750,1250,6000,4250,4202
Hearty Potato Curry,2017-06-01,62,69,353,211,10350,6900,4830,5175,1725,8280,5865,7327
Fruity Veggie Smoothie,2017-06-01,62,72,427,256,10800,7200,5040,5400,1800,8640,6120,8042
Spicy Veggie Stir-Fry,2017-06-01,49,58,438,262,8700,5800,4060,4350,1450,6960,4930,6266
Tropical Fruit Salad,2017-06-02,40,46,270,162,6900,4600,3220,3450,1150,5520,3910,3348
Garden Vegetable Medley,2017-06-02,55,65,262,157,9750,6500,4550,4875,1625,7800,5525,4205
Hearty Potato Curry,2017-06-02,47,53,353,211,7950,5300,3710,3975,1325,6360,4505,5408
Fruity Veggie Smoothie,2017-06-02,69,80,427,256,12000,8000,5600,6000,2000,9600,6800,8983
Spicy Veggie Stir-Fry,2017-06-02,54,60,438,262,9000,6000,4200,4500,1500,7200,5100,7932
Tropical Fruit Salad,2017-06-03,41,46,270,162,6900,4600,3220,3450,1150,5520,3910,3618
Garden Vegetable Medley,2017-06-03,56,67,262,157,10050,6700,4690,5025,1675,8040,5695,4153
Hearty Potato Curry,2017-06-03,63,71,353,211,10650,7100,4970,5325,1775,8520,6035,7258
Fruity Veggie Smoothie,2017-06-03,47,53,427,256,7950,5300,3710,3975,1325,6360,4505,6501
Spicy Veggie Stir-Fry,2017-06-03,47,55,438,262,8250,5500,3850,4125,1375,6600,4675,6176
Tropical Fruit Salad,2017-06-04,54,60,270,162,9000,6000,4200,4500,1500,7200,5100,4860
Garden Vegetable Medley,2017-06-04,44,50,262,157,7500,5000,3500,3750,1250,6000,4250,3678
Hearty Potato Curry,2017-06-04,41,47,353,211,7050,4700,3290,3525,1175,5640,3995,4556
Fruity Veggie Smoothie,2017-06-04,41,45,427,256,6750,4500,3150,3375,1125,5400,3825,5987
Spicy Veggie Stir-Fry,2017-06-04,47,54,438,262,8100,5400,3780,4050,1350,6480,4590,6438
Tropical Fruit Salad,2017-06-05,56,67,270,162,10050,6700,4690,5025,1675,8040,5695,4266
Garden Vegetable Medley,2017-06-05,58,68,262,157,10200,6800,4760,5100,1700,8160,5780,4520
Hearty Potato Curry,2017-06-05,68,80,353,211,12000,8000,5600,6000,2000,9600,6800,7124
Fruity Veggie Smoothie,2017-06-05,59,67,427,256,10050,6700,4690,5025,1675,8040,5695,8041
Spicy Veggie Stir-Fry,2017-06-05,52,60,438,262,9000,6000,4200,4500,1500,7200,5100,7056
Tropical Fruit Salad,2017-06-06,56,61,270,162,9150,6100,4270,4575,1525,7320,5185,5238
Garden Vegetable Medley,2017-06-06,55,64,262,157,9600,6400,4480,4800,1600,7680,5440,4362
Hearty Potato Curry,2017-06-06,41,45,353,211,6750,4500,3150,3375,1125,5400,3825,4978
Fruity Veggie Smoothie,2017-06-06,42,46,427,256,6900,4600,3220,3450,1150,5520,3910,6158
Spicy Veggie Stir-Fry,2017-06-06,49,54,438,262,8100,5400,3780,4050,1350,6480,4590,7314
Tropical Fruit Salad,2017-06-07,64,70,270,162,10500,7000,4900,5250,1750,8400,5950,5940
Garden Vegetable Medley,2017-06-07,51,58,262,157,8700,5800,4060,4350,1450,6960,4930,4256
Hearty Potato Curry,2017-06-07,40,44,353,211,6600,4400,3080,3300,1100,5280,3740,4836
Fruity Veggie Smoothie,2017-06-07,55,61,427,256,9150,6100,4270,4575,1525,7320,5185,7869
Spicy Veggie Stir-Fry,2017-06-07,53,59,438,262,8850,5900,4130,4425,1475,7080,5015,7756
Tropical Fruit Salad,2017-06-08,43,51,270,162,7650,5100,3570,3825,1275,6120,4335,3348
Garden Vegetable Medley,2017-06-08,70,83,262,157,12450,8300,5810,6225,2075,9960,7055,5309
Hearty Potato Curry,2017-06-08,64,72,353,211,10800,7200,5040,5400,1800,8640,6120,7400
Fruity Veggie Smoothie,2017-06-08,51,58,427,256,8700,5800,4060,4350,1450,6960,4930,6929
Spicy Veggie Stir-Fry,2017-06-08,48,52,438,262,7800,5200,3640,3900,1300,6240,4420,7400
Tropical Fruit Salad,2017-06-09,64,73,270,162,10950,7300,5110,5475,1825,8760,6205,5454
Garden Vegetable Medley,2017-06-09,64,71,262,157,10650,7100,4970,5325,1775,8520,6035,5621
Hearty Potato Curry,2017-06-09,60,70,353,211,10500,7000,4900,5250,1750,8400,5950,6410
Fruity Veggie Smoothie,2017-06-09,68,75,427,256,11250,7500,5250,5625,1875,9000,6375,9836
Spicy Veggie Stir-Fry,2017-06-09,53,62,438,262,9300,6200,4340,4650,1550,7440,5270,6970
Tropical Fruit Salad,2017-06-10,63,74,270,162,11100,7400,5180,5550,1850,8880,6290,5022
Garden Vegetable Medley,2017-06-10,58,69,262,157,10350,6900,4830,5175,1725,8280,5865,4363
Hearty Potato Curry,2017-06-10,57,64,353,211,9600,6400,4480,4800,1600,7680,5440,6617
Fruity Veggie Smoothie,2017-06-10,54,62,427,256,9300,6200,4340,4650,1550,7440,5270,7186
Spicy Veggie Stir-Fry,2017-06-10,59,68,438,262,10200,6800,4760,5100,1700,8160,5780,8026
Tropical Fruit Salad,2017-06-11,55,62,270,162,9300,6200,4340,4650,1550,7440,5270,4806
Garden Vegetable Medley,2017-06-11,54,63,262,157,9450,6300,4410,4725,1575,7560,5355,4257
Hearty Potato Curry,2017-06-11,56,67,353,211,10050,6700,4690,5025,1675,8040,5695,5631
Fruity Veggie Smoothie,2017-06-11,54,62,427,256,9300,6200,4340,4650,1550,7440,5270,7186
Spicy Veggie Stir-Fry,2017-06-11,66,77,438,262,11550,7700,5390,5775,1925,9240,6545,8734
Tropical Fruit Salad,2017-06-12,66,72,270,162,10800,7200,5040,5400,1800,8640,6120,6156
Garden Vegetable Medley,2017-06-12,56,65,262,157,9750,6500,4550,4875,1625,7800,5525,4467
Hearty Potato Curry,2017-06-12,41,49,353,211,7350,4900,3430,3675,1225,5880,4165,4134
Fruity Veggie Smoothie,2017-06-12,61,71,427,256,10650,7100,4970,5325,1775,8520,6035,7871
Spicy Veggie Stir-Fry,2017-06-12,60,67,438,262,10050,6700,4690,5025,1675,8040,5695,8726
Tropical Fruit Salad,2017-06-13,48,56,270,162,8400,5600,3920,4200,1400,6720,4760,3888
Garden Vegetable Medley,2017-06-13,63,75,262,157,11250,7500,5250,5625,1875,9000,6375,4731
Hearty Potato Curry,2017-06-13,62,72,353,211,10800,7200,5040,5400,1800,8640,6120,6694
Fruity Veggie Smoothie,2017-06-13,55,62,427,256,9300,6200,4340,4650,1550,7440,5270,7613
Spicy Veggie Stir-Fry,2017-06-13,67,79,438,262,11850,7900,5530,5925,1975,9480,6715,8648
Tropical Fruit Salad,2017-06-14,55,62,270,162,9300,6200,4340,4650,1550,7440,5270,4806
Garden Vegetable Medley,2017-06-14,63,74,262,157,11100,7400,5180,5550,1850,8880,6290,4888
Hearty Potato Curry,2017-06-14,40,44,353,211,6600,4400,3080,3300,1100,5280,3740,4836
Fruity Veggie Smoothie,2017-06-14,53,60,427,256,9000,6000,4200,4500,1500,7200,5100,7271
Spicy Veggie Stir-Fry,2017-06-14,43,49,438,262,7350,4900,3430,3675,1225,5880,4165,5996
Tropical Fruit Salad,2017-06-15,50,60,270,162,9000,6000,4200,4500,1500,7200,5100,3780
Garden Vegetable Medley,2017-06-15,58,69,262,157,10350,6900,4830,5175,1725,8280,5865,4363
Hearty Potato Curry,2017-06-15,65,72,353,211,10800,7200,5040,5400,1800,8640,6120,7753
Fruity Veggie Smoothie,2017-06-15,59,64,427,256,9600,6400,4480,4800,1600,7680,5440,8809
Spicy Veggie Stir-Fry,2017-06-15,64,70,438,262,10500,7000,4900,5250,1750,8400,5950,9692
Tropical Fruit Salad,2017-06-16,59,70,270,162,10500,7000,4900,5250,1750,8400,5950,4590
Garden Vegetable Medley,2017-06-16,42,48,262,157,7200,4800,3360,3600,1200,5760,4080,3468
Hearty Potato Curry,2017-06-16,49,54,353,211,8100,5400,3780,4050,1350,6480,4590,5903
Fruity Veggie Smoothie,2017-06-16,44,50,427,256,7500,5000,3500,3750,1250,6000,4250,5988
Spicy Veggie Stir-Fry,2017-06-16,64,74,438,262,11100,7400,5180,5550,1850,8880,6290,8644
Tropical Fruit Salad,2017-06-17,64,75,270,162,11250,7500,5250,5625,1875,9000,6375,5130
Garden Vegetable Medley,2017-06-17,41,47,262,157,7050,4700,3290,3525,1175,5640,3995,3363
Hearty Potato Curry,2017-06-17,47,53,353,211,7950,5300,3710,3975,1325,6360,4505,5408
Fruity Veggie Smoothie,2017-06-17,42,49,427,256,7350,4900,3430,3675,1225,5880,4165,5390
Spicy Veggie Stir-Fry,2017-06-17,64,72,438,262,10800,7200,5040,5400,1800,8640,6120,9168
Tropical Fruit Salad,2017-06-18,46,55,270,162,8250,5500,3850,4125,1375,6600,4675,3510
Garden Vegetable Medley,2017-06-18,51,61,262,157,9150,6100,4270,4575,1525,7320,5185,3785
Hearty Potato Curry,2017-06-18,57,63,353,211,9450,6300,4410,4725,1575,7560,5355,6828
Fruity Veggie Smoothie,2017-06-18,57,64,427,256,9600,6400,4480,4800,1600,7680,5440,7955
Spicy Veggie Stir-Fry,2017-06-18,45,51,438,262,7650,5100,3570,3825,1275,6120,4335,6348
Tropical Fruit Salad,2017-06-19,42,46,270,162,6900,4600,3220,3450,1150,5520,3910,3888
Garden Vegetable Medley,2017-06-19,62,70,262,157,10500,7000,4900,5250,1750,8400,5950,5254
Hearty Potato Curry,2017-06-19,51,58,353,211,8700,5800,4060,4350,1450,6960,4930,5765
Fruity Veggie Smoothie,2017-06-19,52,58,427,256,8700,5800,4060,4350,1450,6960,4930,7356
Spicy Veggie Stir-Fry,2017-06-19,69,78,438,262,11700,7800,5460,5850,1950,9360,6630,9786
Tropical Fruit Salad,2017-06-20,69,77,270,162,11550,7700,5390,5775,1925,9240,6545,6156
Garden Vegetable Medley,2017-06-20,66,73,262,157,10950,7300,5110,5475,1825,8760,6205,5831
Hearty Potato Curry,2017-06-20,40,46,353,211,6900,4600,3220,3450,1150,5520,3910,4414
Fruity Veggie Smoothie,2017-06-20,64,75,427,256,11250,7500,5250,5625,1875,9000,6375,8128
Spicy Veggie Stir-Fry,2017-06-20,45,54,438,262,8100,5400,3780,4050,1350,6480,4590,5562
Tropical Fruit Salad,2017-06-21,44,52,270,162,7800,5200,3640,3900,1300,6240,4420,3456
Garden Vegetable Medley,2017-06-21,59,69,262,157,10350,6900,4830,5175,1725,8280,5865,4625
Hearty Potato Curry,2017-06-21,51,60,353,211,9000,6000,4200,4500,1500,7200,5100,5343
Fruity Veggie Smoothie,2017-06-21,55,63,427,256,9450,6300,4410,4725,1575,7560,5355,7357
Spicy Veggie Stir-Fry,2017-06-21,63,70,438,262,10500,7000,4900,5250,1750,8400,5950,9254
Tropical Fruit Salad,2017-06-22,49,54,270,162,8100,5400,3780,4050,1350,6480,4590,4482
Garden Vegetable Medley,2017-06-22,59,68,262,157,10200,6800,4760,5100,1700,8160,5780,4782
Hearty Potato Curry,2017-06-22,66,77,353,211,11550,7700,5390,5775,1925,9240,6545,7051
Fruity Veggie Smoothie,2017-06-22,50,57,427,256,8550,5700,3990,4275,1425,6840,4845,6758
Spicy Veggie Stir-Fry,2017-06-22,54,63,438,262,9450,6300,4410,4725,1575,7560,5355,7146
Tropical Fruit Salad,2017-06-23,56,66,270,162,9900,6600,4620,4950,1650,7920,5610,4428
Garden Vegetable Medley,2017-06-23,46,54,262,157,8100,5400,3780,4050,1350,6480,4590,3574
Hearty Potato Curry,2017-06-23,58,63,353,211,9450,6300,4410,4725,1575,7560,5355,7181
Fruity Veggie Smoothie,2017-06-23,66,73,427,256,10950,7300,5110,5475,1825,8760,6205,9494
Spicy Veggie Stir-Fry,2017-06-23,68,77,438,262,11550,7700,5390,5775,1925,9240,6545,9610
Tropical Fruit Salad,2017-06-24,47,52,270,162,7800,5200,3640,3900,1300,6240,4420,4266
Garden Vegetable Medley,2017-06-24,44,49,262,157,7350,4900,3430,3675,1225,5880,4165,3835
Hearty Potato Curry,2017-06-24,43,49,353,211,7350,4900,3430,3675,1225,5880,4165,4840
Fruity Veggie Smoothie,2017-06-24,45,49,427,256,7350,4900,3430,3675,1225,5880,4165,6671
Spicy Veggie Stir-Fry,2017-06-24,46,55,438,262,8250,5500,3850,4125,1375,6600,4675,5738
Tropical Fruit Salad,2017-06-25,58,68,270,162,10200,6800,4760,5100,1700,8160,5780,4644
Garden Vegetable Medley,2017-06-25,40,46,262,157,6900,4600,3220,3450,1150,5520,3910,3258
Hearty Potato Curry,2017-06-25,51,61,353,211,9150,6100,4270,4575,1525,7320,5185,5132
Fruity Veggie Smoothie,2017-06-25,55,60,427,256,9000,6000,4200,4500,1500,7200,5100,8125
Spicy Veggie Stir-Fry,2017-06-25,69,77,438,262,11550,7700,5390,5775,1925,9240,6545,10048
Tropical Fruit Salad,2017-06-26,58,65,270,162,9750,6500,4550,4875,1625,7800,5525,5130
Garden Vegetable Medley,2017-06-26,46,55,262,157,8250,5500,3850,4125,1375,6600,4675,3417
Hearty Potato Curry,2017-06-26,65,72,353,211,10800,7200,5040,5400,1800,8640,6120,7753
Fruity Veggie Smoothie,2017-06-26,52,59,427,256,8850,5900,4130,4425,1475,7080,5015,7100
Spicy Veggie Stir-Fry,2017-06-26,52,61,438,262,9150,6100,4270,4575,1525,7320,5185,6794
Tropical Fruit Salad,2017-06-27,66,78,270,162,11700,7800,5460,5850,1950,9360,6630,5184
Garden Vegetable Medley,2017-06-27,44,49,262,157,7350,4900,3430,3675,1225,5880,4165,3835
Hearty Potato Curry,2017-06-27,48,53,353,211,7950,5300,3710,3975,1325,6360,4505,5761
Fruity Veggie Smoothie,2017-06-27,66,73,427,256,10950,7300,5110,5475,1825,8760,6205,9494
Spicy Veggie Stir-Fry,2017-06-27,47,52,438,262,7800,5200,3640,3900,1300,6240,4420,6962
Tropical Fruit Salad,2017-06-28,70,84,270,162,12600,8400,5880,6300,2100,10080,7140,5292
Garden Vegetable Medley,2017-06-28,62,73,262,157,10950,7300,5110,5475,1825,8760,6205,4783
Hearty Potato Curry,2017-06-28,69,81,353,211,12150,8100,5670,6075,2025,9720,6885,7266
Fruity Veggie Smoothie,2017-06-28,40,46,427,256,6900,4600,3220,3450,1150,5520,3910,5304
Spicy Veggie Stir-Fry,2017-06-28,62,71,438,262,10650,7100,4970,5325,1775,8520,6035,8554
Tropical Fruit Salad,2017-06-29,49,58,270,162,8700,5800,4060,4350,1450,6960,4930,3834
Garden Vegetable Medley,2017-06-29,68,74,262,157,11100,7400,5180,5550,1850,8880,6290,6198
Hearty Potato Curry,2017-06-29,42,47,353,211,7050,4700,3290,3525,1175,5640,3995,4909
Fruity Veggie Smoothie,2017-06-29,67,78,427,256,11700,7800,5460,5850,1950,9360,6630,8641
Spicy Veggie Stir-Fry,2017-06-29,43,49,438,262,7350,4900,3430,3675,1225,5880,4165,5996
Tropical Fruit Salad,2017-06-30,40,46,270,162,6900,4600,3220,3450,1150,5520,3910,3348
Garden Vegetable Medley,2017-06-30,64,72,262,157,10800,7200,5040,5400,1800,8640,6120,5464
Hearty Potato Curry,2017-06-30,40,45,353,211,6750,4500,3150,3375,1125,5400,3825,4625
Fruity Veggie Smoothie,2017-06-30,40,47,427,256,7050,4700,3290,3525,1175,5640,3995,5048
Spicy Veggie Stir-Fry,2017-06-30,51,60,438,262,9000,6000,4200,4500,1500,7200,5100,6618
Tropical Fruit Salad,2017-07-01,70,83,272,163,12450,8300,5810,6225,2075,9960,7055,5511
Garden Vegetable Medley,2017-07-01,70,81,265,159,12150,8100,5670,6075,2025,9720,6885,5671
Hearty Potato Curry,2017-07-01,66,78,356,213,11700,7800,5460,5850,1950,9360,6630,6882
Fruity Veggie Smoothie,2017-07-01,45,49,431,258,7350,4900,3430,3675,1225,5880,4165,6753
Spicy Veggie Stir-Fry,2017-07-01,69,81,442,265,12150,8100,5670,6075,2025,9720,6885,9033
Tropical Fruit Salad,2017-07-02,54,63,272,163,9450,6300,4410,4725,1575,7560,5355,4419
Garden Vegetable Medley,2017-07-02,49,55,265,159,8250,5500,3850,4125,1375,6600,4675,4240
Hearty Potato Curry,2017-07-02,69,81,356,213,12150,8100,5670,6075,2025,9720,6885,7311
Fruity Veggie Smoothie,2017-07-02,60,70,431,258,10500,7000,4900,5250,1750,8400,5950,7800
Spicy Veggie Stir-Fry,2017-07-02,62,68,442,265,10200,6800,4760,5100,1700,8160,5780,9384
Tropical Fruit Salad,2017-07-03,64,75,272,163,11250,7500,5250,5625,1875,9000,6375,5183
Garden Vegetable Medley,2017-07-03,52,57,265,159,8550,5700,3990,4275,1425,6840,4845,4717
Hearty Potato Curry,2017-07-03,58,69,356,213,10350,6900,4830,5175,1725,8280,5865,5951
Fruity Veggie Smoothie,2017-07-03,45,50,431,258,7500,5000,3500,3750,1250,6000,4250,6495
Spicy Veggie Stir-Fry,2017-07-03,63,75,442,265,11250,7500,5250,5625,1875,9000,6375,7971
Tropical Fruit Salad,2017-07-04,63,72,272,163,10800,7200,5040,5400,1800,8640,6120,5400
Garden Vegetable Medley,2017-07-04,62,70,265,159,10500,7000,4900,5250,1750,8400,5950,5300
Hearty Potato Curry,2017-07-04,59,64,356,213,9600,6400,4480,4800,1600,7680,5440,7372
Fruity Veggie Smoothie,2017-07-04,49,57,431,258,8550,5700,3990,4275,1425,6840,4845,6413
Spicy Veggie Stir-Fry,2017-07-04,66,78,442,265,11700,7800,5460,5850,1950,9360,6630,8502
Tropical Fruit Salad,2017-07-05,62,72,272,163,10800,7200,5040,5400,1800,8640,6120,5128
Garden Vegetable Medley,2017-07-05,40,47,265,159,7050,4700,3290,3525,1175,5640,3995,3127
Hearty Potato Curry,2017-07-05,42,47,356,213,7050,4700,3290,3525,1175,5640,3995,4941
Fruity Veggie Smoothie,2017-07-05,63,74,431,258,11100,7400,5180,5550,1850,8880,6290,8061
Spicy Veggie Stir-Fry,2017-07-05,50,59,442,265,8850,5900,4130,4425,1475,7080,5015,6465
Tropical Fruit Salad,2017-07-06,69,77,272,163,11550,7700,5390,5775,1925,9240,6545,6217
Garden Vegetable Medley,2017-07-06,66,72,265,159,10800,7200,5040,5400,1800,8640,6120,6042
Hearty Potato Curry,2017-07-06,41,48,356,213,7200,4800,3360,3600,1200,5760,4080,4372
Fruity Veggie Smoothie,2017-07-06,57,62,431,258,9300,6200,4340,4650,1550,7440,5270,8571
Spicy Veggie Stir-Fry,2017-07-06,43,50,442,265,7500,5000,3500,3750,1250,6000,4250,5756
Tropical Fruit Salad,2017-07-07,61,70,272,163,10500,7000,4900,5250,1750,8400,5950,5182
Garden Vegetable Medley,2017-07-07,46,53,265,159,7950,5300,3710,3975,1325,6360,4505,3763
Hearty Potato Curry,2017-07-07,66,77,356,213,11550,7700,5390,5775,1925,9240,6545,7095
Fruity Veggie Smoothie,2017-07-07,50,56,431,258,8400,5600,3920,4200,1400,6720,4760,7102
Spicy Veggie Stir-Fry,2017-07-07,53,59,442,265,8850,5900,4130,4425,1475,7080,5015,7791
Tropical Fruit Salad,2017-07-08,53,60,272,163,9000,6000,4200,4500,1500,7200,5100,4636
Garden Vegetable Medley,2017-07-08,57,62,265,159,9300,6200,4340,4650,1550,7440,5270,5247
Hearty Potato Curry,2017-07-08,40,45,356,213,6750,4500,3150,3375,1125,5400,3825,4655
Fruity Veggie Smoothie,2017-07-08,61,68,431,258,10200,6800,4760,5100,1700,8160,5780,8747
Spicy Veggie Stir-Fry,2017-07-08,54,59,442,265,8850,5900,4130,4425,1475,7080,5015,8233
Tropical Fruit Salad,2017-07-09,65,77,272,163,11550,7700,5390,5775,1925,9240,6545,5129
Garden Vegetable Medley,2017-07-09,42,49,265,159,7350,4900,3430,3675,1225,5880,4165,3339
Hearty Potato Curry,2017-07-09,44,52,356,213,7800,5200,3640,3900,1300,6240,4420,4588
Fruity Veggie Smoothie,2017-07-09,58,67,431,258,10050,6700,4690,5025,1675,8040,5695,7712
Spicy Veggie Stir-Fry,2017-07-09,48,57,442,265,8550,5700,3990,4275,1425,6840,4845,6111
Tropical Fruit Salad,2017-07-10,52,59,272,163,8850,5900,4130,4425,1475,7080,5015,4527
Garden Vegetable Medley,2017-07-10,40,48,265,159,7200,4800,3360,3600,1200,5760,4080,2968
Hearty Potato Curry,2017-07-10,65,73,356,213,10950,7300,5110,5475,1825,8760,6205,7591
Fruity Veggie Smoothie,2017-07-10,43,48,431,258,7200,4800,3360,3600,1200,5760,4080,6149
Spicy Veggie Stir-Fry,2017-07-10,62,70,442,265,10500,7000,4900,5250,1750,8400,5950,8854
Tropical Fruit Salad,2017-07-11,68,78,272,163,11700,7800,5460,5850,1950,9360,6630,5782
Garden Vegetable Medley,2017-07-11,48,56,265,159,8400,5600,3920,4200,1400,6720,4760,3816
Hearty Potato Curry,2017-07-11,66,79,356,213,11850,7900,5530,5925,1975,9480,6715,6669
Fruity Veggie Smoothie,2017-07-11,44,49,431,258,7350,4900,3430,3675,1225,5880,4165,6322
Spicy Veggie Stir-Fry,2017-07-11,50,60,442,265,9000,6000,4200,4500,1500,7200,5100,6200
Tropical Fruit Salad,2017-07-12,63,74,272,163,11100,7400,5180,5550,1850,8880,6290,5074
Garden Vegetable Medley,2017-07-12,65,73,265,159,10950,7300,5110,5475,1825,8760,6205,5618
Hearty Potato Curry,2017-07-12,49,53,356,213,7950,5300,3710,3975,1325,6360,4505,6155
Fruity Veggie Smoothie,2017-07-12,56,63,431,258,9450,6300,4410,4725,1575,7560,5355,7882
Spicy Veggie Stir-Fry,2017-07-12,59,69,442,265,10350,6900,4830,5175,1725,8280,5865,7793
Tropical Fruit Salad,2017-07-13,65,75,272,163,11250,7500,5250,5625,1875,9000,6375,5455
Garden Vegetable Medley,2017-07-13,50,56,265,159,8400,5600,3920,4200,1400,6720,4760,4346
Hearty Potato Curry,2017-07-13,55,63,356,213,9450,6300,4410,4725,1575,7560,5355,6161
